payment_id^order_id^payment_method^amount^currency^payment_timestamp
969^76^card^2369.02^EUR^2026-04-13 17:57:24
970^291^card^244.66^USD^2025-05-03 00:03:31
971^422^paypal^2949.65^USD^2025-12-15 15:23:29
972^655^paypal^424.34^RUB^2026-02-09 15:04:48
973^774^paypal^408.87^RUB^2025-05-02 14:08:42
974^95^card^102.04^USD^2026-03-17 03:59:51
975^458^card^2279.33^USD^2026-02-17 14:22:37
976^776^card^698.92^USD^2026-04-17 05:39:36
977^844^bank_transfer^491.81^EUR^2024-07-30 00:10:23
978^612^bank_transfer^396.2^RUB^2025-01-07 14:03:22
979^1196^^1339.3^EUR^2025-09-22 02:14:23
980^1195^bank_transfer^596.11^USD^2026-05-13 21:58:10
981^1281^paypal^1323.05^EUR^2024-11-22 04:00:05
982^364^^1992.38^USD^2024-07-18 18:57:41
983^364^^1081.51^EUR^2024-08-22 11:23:48
984^548^^1125.36^EUR^2026-02-15 11:53:37
985^1047^card^2882.11^RUB^2026-01-30 13:45:56
986^969^bank_transfer^2750.04^USD^2025-04-24 11:14:44
987^327^bank_transfer^762.66^EUR^2025-12-29 23:40:42
988^807^^2336.81^RUB^2024-05-27 21:42:12
989^1189^^966.99^USD^2025-05-25 21:54:04
990^695^paypal^2290.43^USD^2024-10-07 20:11:46
991^796^^883.12^RUB^2025-10-15 16:24:17
992^321^^469.19^RUB^2024-10-27 03:37:01
993^1281^paypal^2099.57^EUR^2024-12-27 15:44:57
994^1124^bank_transfer^828.93^RUB^2025-09-01 11:47:58
995^846^card^2252.27^EUR^2026-03-14 23:21:26
996^1209^paypal^2197.57^RUB^2024-11-18 14:46:55
997^159^^1833.09^USD^2025-04-01 13:07:32
998^171^card^1076.36^EUR^2026-02-06 19:58:41
999^946^card^2692.87^USD^2025-09-27 12:40:55
1000^268^^749.63^USD^2025-11-10 20:11:27
1^778^bank_transfer^error_amount^EUR^2025-04-14 23:23:52
2^941^bank_transfer^407.42^USD^2024-12-15 23:01:24
3^1173^paypal^1754.7^USD^2025-05-03 14:55:30
4^143^card^2372.04^RUB^2026-02-05 00:19:38
5^864^card^2366.62^EUR^2025-06-18 21:21:20
6^1139^^747.97^RUB^2025-02-03 15:11:50
7^239^card^error_amount^EUR^2026-01-01 19:45:57
8^14^bank_transfer^1189.89^RUB^2025-05-05 22:59:37
9^685^^1016.84^EUR^2025-01-18 04:06:47
10^1216^^2574.49^EUR^2026-02-22 05:19:19
11^493^^519.11^RUB^2026-04-05 05:14:09
12^290^^2416.24^EUR^13/45/2025
