event_id,customer_id,event_type,event_timestamp,product_id
1305,507,logout,2025-01-20 02:52:13,453
1306,4,logout,2024-10-13 09:27:01,326
1307,491,view,2024-11-17 21:51:44,89
1308,146,logout,2025-12-17 14:21:10,465
1309,157,click,2026-05-12 18:46:10,63
1310,614,click,2026-02-14 20:16:12,73
1311,725,login,2024-12-11 00:59:38,449
1312,0,click,2025-07-24 11:57:40,77
1313,661,login,2024-06-05 19:36:03,397
1314,747,logout,2025-10-24 15:40:38,207
1315,77,login,2025-08-08 14:26:28,484
1316,592,view,2024-09-19 19:50:46,597
1317,537,view,2024-08-12 06:52:48,269
1318,137,purchase,2025-11-15 00:53:01,383
1319,689,view,2024-11-10 14:48:57,19
1320,87,view,2024-09-14 04:02:37,570
1321,698,view,2025-06-28 22:09:36,3
1322,720,view,2025-09-01 09:08:16,410
1323,498,view,2024-08-30 12:16:46,41
1324,492,view,2025-03-19 14:27:01,57
1325,483,view,2025-02-01 10:57:12,231
1326,435,logout,2025-07-04 05:30:11,454
1327,612,click,2025-09-09 12:59:58,301
1328,423,view,2026-03-31 10:20:41,69
1329,0,logout,2024-09-08 12:21:45,53
1330,693,view,2024-10-25 04:14:49,371
1331,29,view,2026-04-01 23:45:39,153
1332,357,logout,2026-04-15 15:11:13,642
1333,236,logout,2025-03-14 23:09:47,84
1334,13,click,2025-11-08 05:08:50,482
1335,374,logout,2024-07-01 23:23:37,472
1336,691,purchase,2025-10-02 05:55:41,614
1337,433,login,2026-04-12 08:34:35,261
1338,172,login,2026-05-04 19:47:50,631
1339,265,click,2024-10-30 18:53:05,86
1340,415,purchase,2026-05-08 21:04:52,217
1341,452,purchase,2026-02-24 17:17:10,193
1342,245,logout,2024-09-03 23:32:34,455
1343,434,login,2024-11-17 04:25:17,623
1344,459,view,2025-11-28 02:51:28,386
1345,5,purchase,2026-01-27 22:23:18,91
1346,469,view,2025-04-20 03:06:17,534
1347,306,login,2025-08-24 05:31:24,81
1348,282,logout,2025-08-07 05:27:55,60
1349,217,purchase,2025-12-31 10:51:51,176
1350,291,purchase,2025-07-13 13:14:11,272
1351,0,logout,2025-02-10 02:54:50,448
1352,215,purchase,2026-05-07 05:07:19,325
1353,149,logout,2025-11-28 08:28:09,120
1354,93,view,2024-11-16 01:08:00,531
1355,381,view,2025-04-20 01:53:00,257
1356,421,logout,2024-09-15 08:43:06,330
1357,611,click,2025-10-15 02:37:28,366
1358,591,logout,2025-07-08 12:31:07,54
1359,675,click,2025-03-25 03:46:52,545
1360,9,view,2024-07-09 23:06:08,152
1361,673,purchase,2025-04-17 06:15:58,631
1362,508,click,,340
1363,304,click,2025-12-17 15:40:57,530
1364,496,logout,2025-11-22 06:54:24,625
1365,145,purchase,2024-09-21 04:14:51,262
1366,624,purchase,2025-07-02 20:52:53,396
1367,6,logout,2025-01-22 00:01:39,467
1368,107,logout,2024-06-13 17:21:59,486
1369,185,login,2026-04-03 02:09:36,188
1370,512,view,2026-03-08 16:28:28,353
1371,148,click,2025-04-09 09:06:38,439
1372,635,logout,2024-11-21 19:51:28,466
1373,604,logout,2026-05-07 11:56:35,482
1374,339,purchase,2024-08-28 10:30:43,463
1375,302,click,2025-06-13 15:35:20,119
1376,626,click,2025-01-14 15:04:27,596
1377,709,login,2024-12-27 10:32:12,4
1378,708,logout,2026-05-21 20:36:54,465
1379,341,view,2026-04-04 19:38:28,596
1380,214,click,2025-05-15 03:31:08,28
1381,114,purchase,2025-05-01 13:37:02,541
1382,294,login,2025-07-03 04:41:36,433
1383,737,purchase,2025-11-10 21:39:50,72
1384,369,login,2025-06-18 20:01:51,136
1385,719,view,2024-12-18 21:38:18,477
1386,29,purchase,2026-01-05 15:09:00,531
1387,31,click,2025-01-12 21:38:38,36
1388,135,login,2026-02-17 07:03:16,307
1389,248,click,2025-01-22 00:54:11,181
1390,667,login,2025-09-24 10:58:11,424
1391,651,purchase,2024-10-16 06:16:12,361
1392,429,view,2025-12-29 08:43:46,108
1393,134,click,2024-11-02 04:30:26,15
1394,504,click,2026-04-09 17:38:18,500
1395,553,view,2024-10-05 13:26:55,427
1396,80,purchase,2026-01-24 07:32:35,523
1397,340,login,2025-12-28 13:06:17,444
1398,334,purchase,2025-10-09 16:58:03,30
1399,170,logout,2024-08-13 06:55:56,181
1400,347,click,2026-04-22 19:14:59,536
1401,722,login,2025-03-16 02:57:25,324
1402,629,logout,2024-06-26 18:17:47,621
1403,539,click,2025-10-01 19:17:11,161
1404,710,purchase,2025-04-05 17:53:47,37
1405,337,click,2025-06-04 23:30:02,226
1406,691,logout,2026-02-12 03:35:58,472
1407,94,click,2024-12-19 16:02:58,164
1408,18,login,2025-08-16 19:55:27,536
1409,447,click,2025-10-16 20:20:04,493
1410,559,login,2026-04-11 16:40:43,347
1411,191,logout,2025-04-28 11:01:06,388
1412,30,click,,495
1413,460,purchase,2025-12-23 09:17:06,82
1414,8,logout,2025-08-25 04:18:31,228
1415,273,purchase,2024-05-26 09:59:12,378
1416,492,login,2025-05-21 06:34:40,133
1417,464,view,2024-11-18 23:58:28,339
1418,219,purchase,2024-06-11 21:38:31,482
1419,224,click,2025-04-28 02:00:58,226
1420,652,click,2024-09-03 09:22:00,353
1421,459,view,2024-09-08 18:22:56,168
1422,261,click,2025-12-04 07:54:09,346
1423,298,logout,2025-08-19 14:21:50,229
1424,593,login,2024-12-18 15:21:52,301
1425,107,login,2025-04-02 02:32:17,551
1426,71,logout,2025-09-07 01:51:47,293
1427,410,login,2026-03-07 19:31:28,401
1428,352,view,2025-08-23 05:27:36,286
1429,528,purchase,2024-10-12 06:50:20,442
1430,512,click,2025-10-16 20:33:50,183
1431,639,click,2024-07-14 08:14:06,617
1432,339,login,2024-09-09 08:30:11,449
1433,0,login,2025-07-25 00:28:23,245
1434,694,purchase,2025-04-11 20:01:08,608
1435,694,click,2025-06-08 04:18:55,33
1436,500,logout,2025-09-25 02:55:56,212
1437,61,view,2025-08-18 04:56:24,251
1438,590,view,2025-09-01 15:39:38,517
1439,511,login,2025-01-04 19:07:49,230
1440,254,logout,2024-12-28 15:06:15,329
1441,562,view,2026-03-17 16:09:51,18
1442,120,click,2024-11-07 00:37:46,287
1443,203,login,,461
1444,503,login,2026-01-06 22:14:34,327
1445,391,login,2025-06-23 02:37:17,377
1446,474,logout,2024-10-26 23:40:56,303
1447,362,purchase,2025-09-11 19:06:44,627
1448,584,purchase,,351
1449,332,click,2026-04-04 07:02:15,397
1450,138,view,2025-11-25 00:22:01,308
1451,527,purchase,2026-05-14 12:36:56,573
1452,230,click,2025-02-10 19:31:48,135
1453,679,click,2025-02-22 20:57:23,64
1454,465,logout,2024-11-18 01:25:04,513
1455,168,view,2026-04-19 18:15:59,321
1456,99,logout,2026-01-05 17:15:43,190
1457,95,purchase,2026-01-08 01:14:23,303
1458,328,click,2026-04-07 07:33:18,139
1459,485,logout,2026-04-13 07:27:54,475
1460,0,logout,2025-02-27 10:04:00,59
1461,194,purchase,2026-02-22 11:41:14,248
1462,177,view,2025-07-16 03:20:08,292
1463,0,click,2024-05-25 22:59:41,447
1464,240,view,2024-08-19 17:59:44,93
1465,181,view,2025-06-12 03:28:00,40
1466,371,click,2024-08-28 12:36:44,586
1467,325,view,2025-01-25 17:47:50,290
1468,490,purchase,2026-02-23 16:51:04,243
1469,158,login,,567
1470,609,view,2025-01-19 08:05:25,310
1471,748,purchase,2025-05-22 23:39:04,376
1472,485,click,2025-09-11 08:18:13,639
1473,443,login,2025-06-01 11:25:07,426
1474,90,click,2024-08-09 00:14:26,132
1475,119,click,,170
1476,635,click,2026-05-04 03:30:22,230
1477,41,logout,2025-08-04 19:21:36,574
1478,36,logout,2026-01-07 13:08:42,52
1479,570,logout,2026-01-02 14:34:53,593
1480,389,purchase,2025-07-27 16:37:34,162
1481,193,logout,2026-05-20 08:00:46,590
1482,0,click,2024-11-17 06:14:39,223
1483,197,logout,2024-08-11 18:35:07,212
1484,97,click,2026-02-23 20:10:07,442
1485,642,view,2025-06-22 04:50:59,71
1486,496,click,2024-12-16 06:30:01,577
1487,95,logout,2025-10-15 13:39:04,491
1488,0,view,2026-03-20 16:33:44,211
1489,0,click,2025-08-28 07:09:09,270
1490,607,view,2025-10-16 05:03:08,79
1491,263,login,2026-01-14 16:08:42,354
1492,60,login,2024-08-07 01:29:46,158
1493,367,login,2024-06-02 13:58:00,78
1494,387,click,2025-06-05 08:56:10,27
1495,201,logout,2025-08-06 22:10:48,96
1496,668,view,2025-10-23 22:34:28,451
1497,32,logout,2026-05-14 21:57:34,211
1498,62,login,,354
1499,609,login,2025-06-18 21:07:32,407
1500,407,click,2024-12-19 22:47:33,141
