order_id,customer_id,order_timestamp,status,currency,total_amount
974,476,2025-12-24 08:08:16,completed,EUR,856.1999999999999
975,389,2024-06-13 14:02:26,processing,RUB,169.46
976,686,2025-10-02 14:32:30,completed,USD,640.65
977,563,2025-10-05 23:48:55,cancelled,USD,326.26
978,704,2024-12-12 23:59:32,completed,RUB,927.28
979,30,2024-06-21 11:06:16,processing,RUB,2390.2000000000003
980,422,2026-01-22 00:27:01,completed,RUB,1606.84
981,656,2025-08-06 22:51:56,processing,USD,251.72
982,373,2024-08-12 09:23:09,cancelled,RUB,2146.4500000000003
983,570,2024-08-27 02:24:42,processing,RUB,249.66
984,505,2025-04-08 07:24:44,cancelled,USD,393.29999999999995
985,268,2026-02-24 02:37:03,completed,RUB,1237.96
986,458,2025-08-30 17:12:19,completed,USD,1125.05
987,451,2025-12-21 22:08:23,processing,RUB,673.38
988,510,2024-11-26 15:18:11,completed,RUB,233.25
989,134,2024-10-14 15:21:29,processing,EUR,76.01
990,744,2026-04-26 20:04:53,processing,USD,56.9
991,501,2025-10-03 17:08:42,cancelled,RUB,1056.52
992,358,2025-09-20 04:53:29,completed,EUR,1011.0
993,653,2026-05-05 07:06:27,completed,EUR,108.98
994,398,2025-12-24 01:02:05,cancelled,EUR,835.8
995,167,2025-09-10 04:39:16,completed,USD,2251.3999999999996
996,659,2026-05-03 18:01:38,completed,RUB,1885.75
997,311,2025-02-11 07:13:23,completed,RUB,522.5
998,591,2026-01-06 20:28:54,processing,EUR,693.04
999,118,2025-03-06 14:24:30,completed,USD,737.12
1000,121,2025-04-01 13:56:00,completed,RUB,843.8
1001,118,2026-02-10 07:31:42,completed,EUR,66.81
1002,133,2025-01-20 17:41:32,processing,EUR,1818.1
1003,352,2025-12-24 07:55:07,processing,USD,1867.52
1004,748,2025-05-29 20:37:07,processing,EUR,442.82
1005,14,2024-07-27 04:40:49,cancelled,USD,1171.68
1006,181,2025-04-27 19:37:07,completed,RUB,1723.45
1007,346,2026-03-15 09:37:24,cancelled,USD,1473.51
1008,385,2025-12-20 08:05:31,processing,EUR,524.45
1009,390,2024-12-26 15:19:45,processing,USD,404.63
1010,354,2024-07-02 22:10:03,cancelled,USD,1654.04
1011,122,2025-12-24 13:08:32,cancelled,RUB,838.0500000000001
1012,315,2025-03-10 03:27:19,completed,USD,137.09
1013,145,2026-04-08 01:02:26,cancelled,RUB,281.32
1014,237,2026-05-20 16:16:56,processing,USD,607.08
1015,739,2025-08-20 20:05:12,completed,USD,104.85
1016,289,2025-09-27 11:13:16,processing,EUR,177.77
1017,647,2025-12-10 17:09:32,completed,USD,77.61
1018,631,2025-06-27 13:02:53,cancelled,RUB,1146.28
1019,434,2025-01-18 04:51:55,cancelled,RUB,191.74
1020,292,2025-06-19 13:23:57,cancelled,USD,266.26
1021,473,2024-06-22 03:47:55,completed,USD,195.55
1022,40,2026-03-14 05:46:24,cancelled,USD,1125.52
1023,283,2024-10-22 23:41:40,completed,USD,435.32
1024,530,2025-01-09 23:13:27,completed,USD,688.2
1025,738,2025-02-06 01:41:22,completed,USD,237.09
1026,419,2025-08-28 17:47:48,completed,EUR,1436.72
1027,295,2024-11-12 08:58:56,completed,USD,753.3
1028,117,,processing,EUR,1116.0
1029,693,2024-07-28 10:43:18,completed,EUR,1208.48
1030,124,2026-04-07 08:14:51,cancelled,USD,614.82
1031,448,2024-07-24 12:34:40,processing,RUB,97.36
1032,247,2025-11-29 23:04:13,cancelled,USD,77.2
1033,425,2025-02-01 05:32:51,completed,USD,951.4499999999999
1034,52,2025-07-08 07:45:33,completed,EUR,283.68
1035,671,2024-08-31 02:14:43,processing,RUB,216.45
1036,725,2025-02-17 00:25:49,cancelled,RUB,164.37
1037,0,2025-04-20 09:43:45,processing,RUB,142.85
1038,613,2026-05-21 15:26:19,processing,RUB,1575.32
1039,230,2025-02-02 20:10:39,cancelled,USD,1125.6
1040,618,2024-11-24 09:23:05,completed,USD,1819.84
1041,497,2025-02-26 07:23:26,completed,USD,1159.2
1042,331,2026-01-20 16:02:13,processing,RUB,1690.8500000000001
1043,583,2025-03-26 00:50:30,completed,USD,1621.76
1044,442,2024-07-06 03:28:28,processing,EUR,45.78
1045,472,2025-12-18 19:57:50,completed,EUR,123.58
1046,677,,completed,RUB,169.77
1047,379,2024-08-13 02:39:28,cancelled,RUB,1306.75
1048,151,2025-03-22 04:05:06,processing,RUB,1926.52
1049,641,2024-08-26 11:26:53,cancelled,USD,124.80000000000001
1050,267,2026-04-23 09:21:08,processing,EUR,231.13
1051,239,2026-04-18 23:23:18,completed,USD,965.8
1052,64,2025-05-12 08:19:06,processing,EUR,215.21
1053,96,2025-05-07 03:49:57,processing,USD,392.64
1054,413,2026-03-22 13:18:44,processing,RUB,467.73
1055,605,2024-10-01 07:52:11,cancelled,RUB,1137.0
1056,744,2024-06-06 03:05:37,completed,USD,1342.6
1057,603,2025-02-01 01:02:58,cancelled,USD,1359.93
1058,116,2024-07-13 23:50:56,cancelled,USD,1623.7
1059,691,2024-11-02 06:59:33,cancelled,RUB,599.0999999999999
1060,110,2025-01-07 20:10:37,processing,RUB,396.2
1061,432,2024-12-15 11:07:08,processing,RUB,971.9499999999999
1062,272,2024-10-11 20:13:46,completed,EUR,696.0
1063,0,2026-01-01 14:28:01,processing,USD,199.11
1064,249,2024-06-28 11:40:03,processing,USD,1389.4499999999998
1065,228,2025-02-06 02:35:51,completed,USD,608.5
1066,265,2026-04-01 03:23:13,cancelled,RUB,1140.6999999999998
1067,23,2024-09-10 01:10:47,processing,USD,138.57
1068,255,2025-10-17 07:23:18,processing,USD,1618.25
1069,418,2026-02-01 08:15:30,completed,EUR,1793.12
1070,45,2026-02-25 10:08:08,completed,EUR,281.25
1071,369,2025-12-09 07:54:12,processing,EUR,758.52
1072,100,2025-04-06 03:17:32,processing,EUR,703.08
1073,427,2026-05-10 05:01:40,processing,RUB,1797.28
1074,130,2024-09-06 15:57:17,processing,RUB,1894.8500000000001
1075,555,2025-06-29 09:19:19,completed,RUB,945.0
1076,279,2026-01-16 08:10:48,cancelled,USD,2127.1
1077,638,2025-10-25 14:21:31,processing,RUB,1896.48
1078,680,2024-12-21 18:52:52,processing,RUB,704.9
1079,634,2025-10-31 07:18:09,cancelled,EUR,983.85
1080,349,2025-01-24 14:43:20,processing,RUB,64.22
1081,614,2024-06-22 09:11:06,processing,USD,1989.6
1082,46,2026-04-27 09:55:30,completed,RUB,217.02
1083,611,2025-03-18 05:07:35,cancelled,EUR,446.0
1084,727,2025-06-02 20:38:05,completed,EUR,686.75
1085,389,2026-05-02 18:23:33,completed,RUB,1657.3500000000001
1086,306,2025-07-28 22:41:45,processing,EUR,66.02
1087,281,2025-06-15 05:35:10,cancelled,EUR,1552.8
1088,52,2025-03-08 12:25:00,cancelled,EUR,34.06
1089,373,2024-10-21 12:53:37,cancelled,RUB,2236.55
1090,327,2024-07-06 13:20:08,completed,USD,2022.8999999999999
1091,249,2025-07-03 05:15:31,completed,USD,1756.72
1092,429,2024-08-03 18:33:02,processing,EUR,204.28
1093,356,2024-07-30 15:51:34,completed,USD,354.12
1094,156,2024-05-27 09:02:57,cancelled,EUR,879.24
1095,411,2025-03-24 11:17:16,completed,USD,201.17
1096,288,2025-02-21 01:39:43,processing,RUB,1368.75
1097,530,2024-09-13 17:26:36,completed,RUB,382.64
1098,486,2025-02-09 07:18:17,completed,RUB,1433.48
1099,82,2024-08-01 23:32:52,cancelled,USD,682.8
1100,139,2025-12-28 04:17:26,completed,RUB,1283.52
1101,151,2024-10-12 23:22:19,processing,EUR,109.91
1102,491,2025-11-19 08:12:59,cancelled,RUB,1837.25
1103,568,2025-11-01 10:33:12,completed,EUR,381.12
1104,318,2025-01-23 18:51:03,cancelled,EUR,513.4
1105,0,2025-03-24 15:30:55,processing,EUR,479.09999999999997
1106,479,2024-06-11 20:53:41,completed,USD,848.6
1107,199,2026-03-14 15:39:54,processing,RUB,599.52
1108,749,2025-12-31 11:56:38,cancelled,USD,1846.9499999999998
1109,408,2024-08-03 02:27:12,cancelled,RUB,978.24
1110,0,2025-01-08 12:53:21,completed,RUB,1370.3
1111,487,,cancelled,USD,198.9
1112,253,2026-04-10 14:46:21,cancelled,RUB,52.54
1113,737,2025-12-06 20:01:43,completed,USD,947.46
1114,0,2024-11-21 02:01:19,cancelled,RUB,262.2
1115,486,2025-07-22 16:25:49,cancelled,EUR,422.85
1116,261,2024-06-15 00:19:50,processing,EUR,414.63
1117,216,2024-07-23 17:33:24,cancelled,RUB,242.8
1118,722,2025-06-04 06:25:14,completed,RUB,384.15000000000003
1119,550,2025-11-05 13:15:38,processing,RUB,1314.99
1120,582,2024-12-12 18:32:49,completed,USD,1310.5
1121,314,2025-05-14 00:03:38,cancelled,EUR,1772.55
1122,461,2024-06-10 09:04:48,processing,USD,55.7
1123,391,2025-11-26 01:26:07,processing,RUB,906.46
1124,461,2026-04-04 03:00:49,processing,USD,1991.25
1125,676,2025-03-04 11:16:27,completed,RUB,944.82
1126,530,2025-08-12 17:16:34,completed,USD,1414.75
1127,0,2026-03-07 00:44:43,completed,USD,245.42
1128,709,2025-07-25 07:08:17,processing,USD,264.64
1129,612,2024-11-11 22:13:51,processing,USD,1441.12
1130,86,2024-06-08 21:10:24,processing,EUR,1601.84
1131,241,2024-07-09 02:47:20,processing,RUB,985.3199999999999
1132,523,2025-11-30 06:25:14,completed,RUB,649.08
1133,323,2024-09-03 09:37:09,completed,RUB,825.15
1134,4,2025-04-21 11:10:08,completed,EUR,233.95
1135,379,2025-02-26 21:52:54,cancelled,RUB,1430.16
1136,77,2024-09-03 19:08:10,cancelled,RUB,223.6
1137,276,,processing,EUR,1835.64
1138,93,2025-11-05 07:01:48,processing,USD,987.04
1139,332,2025-11-16 13:38:53,completed,RUB,708.7
1140,536,2025-08-26 14:34:25,processing,EUR,1912.5
1141,208,2024-09-02 05:33:05,cancelled,RUB,1827.75
1142,164,2024-07-31 21:53:17,processing,RUB,268.7
1143,569,2025-08-04 17:46:43,processing,RUB,241.51
1144,75,2025-03-01 18:47:50,completed,EUR,1100.45
1145,584,2026-05-05 07:39:57,completed,USD,630.0500000000001
1146,442,2025-09-01 23:56:15,processing,RUB,698.1899999999999
1147,573,2026-05-12 23:24:13,completed,USD,158.34
1148,586,2024-12-27 00:47:36,processing,EUR,394.14
1149,322,2025-12-08 20:59:05,processing,RUB,935.56
1150,142,2025-08-19 05:19:01,processing,USD,788.38
1151,661,2024-10-05 06:16:14,cancelled,EUR,1796.3
1152,273,2025-02-06 04:35:34,cancelled,RUB,695.16
1153,55,2025-09-07 10:02:12,completed,EUR,1089.8700000000001
1154,108,2025-08-20 08:54:15,cancelled,USD,578.0999999999999
1155,518,2025-08-07 03:44:08,completed,EUR,143.8
1156,728,2025-12-27 17:40:44,processing,EUR,41.05
1157,351,2025-11-04 15:01:05,cancelled,USD,376.48
1158,182,2024-06-16 17:58:12,completed,RUB,853.85
1159,60,2026-04-03 19:31:19,processing,RUB,497.8
1160,464,2025-07-11 19:17:27,completed,RUB,182.08
1161,494,2025-10-13 21:59:25,completed,USD,1621.6499999999999
1162,589,,cancelled,USD,846.96
1163,191,2025-07-04 16:31:03,completed,USD,374.5
1164,584,2024-06-10 19:10:40,cancelled,EUR,178.92
1165,0,2024-06-19 18:38:58,processing,RUB,1361.8799999999999
1166,588,2024-10-19 08:24:52,processing,USD,1057.71
1167,535,2024-08-30 05:41:08,completed,EUR,572.7
1168,610,2026-05-03 12:10:11,processing,RUB,212.58
1169,739,2026-02-03 10:59:34,completed,EUR,436.28
1170,219,2026-02-25 10:40:32,completed,EUR,27.41
1171,361,2025-06-21 02:53:48,cancelled,USD,474.68
1172,304,2024-06-19 02:27:30,cancelled,RUB,673.6500000000001
1173,156,2025-04-15 06:52:56,processing,EUR,1469.16
1174,440,2026-01-19 22:43:28,processing,EUR,989.94
1175,516,2024-06-18 07:07:28,processing,USD,331.56
1176,306,2024-12-01 09:59:14,cancelled,USD,172.12
1177,284,2024-06-06 10:47:58,cancelled,EUR,1254.96
1178,407,2025-11-18 02:52:05,cancelled,RUB,301.09
1179,0,2025-11-02 19:11:51,completed,RUB,1104.0
1180,240,2026-05-18 18:06:53,completed,RUB,236.72
1181,616,,processing,RUB,1214.01
1182,399,2024-07-10 05:33:32,cancelled,EUR,641.16
1183,240,2026-04-16 01:41:40,completed,USD,1056.99
1184,85,2024-07-12 22:59:06,completed,RUB,1183.8600000000001
1185,11,2026-01-22 13:05:54,completed,USD,48.68
1186,737,2026-05-24 07:08:36,cancelled,RUB,1450.92
1187,451,2025-10-07 14:05:34,completed,USD,224.65
1188,454,2025-09-14 22:40:29,processing,USD,1206.12
1189,605,2025-06-20 09:34:36,completed,USD,673.1
1190,403,2025-12-22 07:47:52,completed,RUB,970.44
1191,707,2024-08-12 07:21:38,cancelled,USD,541.86
1192,47,2024-10-12 10:06:51,processing,RUB,124.68
1193,629,2026-02-07 07:43:28,processing,RUB,1324.35
1194,368,2024-07-14 18:30:30,completed,EUR,1038.4499999999998
1195,371,2025-08-04 02:45:44,completed,RUB,1928.96
1196,0,2026-03-09 12:42:55,processing,RUB,194.05
1197,450,2024-10-07 02:29:27,processing,RUB,996.2
1198,697,2025-03-31 06:21:29,cancelled,RUB,668.96
1199,595,2026-04-05 13:51:16,cancelled,EUR,40.1
1200,387,2025-06-21 19:11:34,processing,USD,512.28
